Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130002	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Mix
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130109	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130135	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130426	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130431	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130510	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130621	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Environment
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130646	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Regular	MP	Minister	S	Socialdemokratiet	Coalition	Centre-left	WermelinLea	Wermelin, Lea	F	1985	Environment
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130946	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201130953	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Regular	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	NordqvistRasmus	Nordqvist, Rasmus	M	1975	Environment
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201131030	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201131032	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Regular	MP	Minister	S	Socialdemokratiet	Coalition	Centre-left	WermelinLea	Wermelin, Lea	F	1985	Environment
ParlaMint-DK-en_2022-02-01-20211-M54	ParlaMint-DK_20220201131117	Hansard of the session of the Danish Parliament (Folketinget), 20211, M54 (2022-02-01), preliminary version	2022-02-01	Unicameralism	Regeringen Mette Frederiksen	20211	M54	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
