Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130014	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Chairperson	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	DahlJensHenrikThulesen	Dahl, Jens Henrik Thulesen	M	1961	Mix
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130141	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Chairperson	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	DahlJensHenrikThulesen	Dahl, Jens Henrik Thulesen	M	1961	Other
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130159	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Chairperson	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	DahlJensHenrikThulesen	Dahl, Jens Henrik Thulesen	M	1961	Energy
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130208	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Chairperson	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	DahlJensHenrikThulesen	Dahl, Jens Henrik Thulesen	M	1961	Other
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130210	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Regular	MP	notMinister	LA	Liberal Alliance	Opposition	Centre-right to right	VanopslaghAlex	Vanopslagh, Alex	M	1991	Mix
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130221	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Regular	MP	Minister	S	Socialdemokratiet	Coalition	Centre-left	JørgensenDan	Jørgensen, Dan	M	1975	Social Welfare
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130345	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Chairperson	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	DahlJensHenrikThulesen	Dahl, Jens Henrik Thulesen	M	1961	Other
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130346	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Regular	MP	notMinister	LA	Liberal Alliance	Opposition	Centre-right to right	VanopslaghAlex	Vanopslagh, Alex	M	1991	Mix
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130436	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Chairperson	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	DahlJensHenrikThulesen	Dahl, Jens Henrik Thulesen	M	1961	Other
ParlaMint-DK-en_2022-04-06-20211-M87	ParlaMint-DK_20220406130437	Hansard of the session of the Danish Parliament (Folketinget), 20211, M87 (2022-04-06), preliminary version	2022-04-06	Unicameralism	Regeringen Mette Frederiksen	20211	M87	-	-	COVID,War	English	Regular	MP	Minister	S	Socialdemokratiet	Coalition	Centre-left	JørgensenDan	Jørgensen, Dan	M	1975	Social Welfare
