Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183058	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	BlixtLiselott	Blixt, Liselott	F	1965	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183115	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183139	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183202	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	BlixtLiselott	Blixt, Liselott	F	1965	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183408	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183417	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	Minister	S	Socialdemokratiet	Coalition	Centre-left	HeunickeMagnus	Heunicke, Magnus	M	1975	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183837	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183842	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	BlixtLiselott	Blixt, Liselott	F	1965	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183919	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517183920	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	Minister	S	Socialdemokratiet	Coalition	Centre-left	HeunickeMagnus	Heunicke, Magnus	M	1975	Other
