Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	DAlfonsoLuciano	D'Alfonso, Luciano	M	1965	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	DAlfonsoLuciano	D'Alfonso, Luciano	M	1965	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	DAlfonsoLuciano	D'Alfonso, Luciano	M	1965	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u11	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	DAlfonsoLuciano	D'Alfonso, Luciano	M	1965	Macroeconomics
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u12	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u13	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Regular	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	OstellariAndrea	Ostellari, Andrea	M	1974	Macroeconomics
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u14	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u15	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	DAlfonsoLuciano	D'Alfonso, Luciano	M	1965	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u16	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u17	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	DAlfonsoLuciano	D'Alfonso, Luciano	M	1965	Other
ParlaMint-IT-en_2022-08-04-LEG18-Senato-sed-460	ParlaMint-IT_2022-08-04-LEG18-Senato-sed-460.ana.u18	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 460, Day (2022-08-04)	2022-08-04	Upper house	18 Legislatura	-	-	460 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
