,place,count,latitude,longitude,place_lower,score,lid,sender_surname,sender_forename,place_name,sender_score
0,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5018,Bonaparte,Louis Lucien,London,0.0458934214271273
1,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5017,Bonaparte,Louis Lucien,London,0.0458934214271273
2,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5016,Bonaparte,Louis Lucien,London,0.0458934214271273
3,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5009,Bonaparte,Louis Lucien,London,0.0458934214271273
4,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5015,Bonaparte,Louis Lucien,London,0.0458934214271273
5,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5020,Bonaparte,Louis Lucien,London,0.0458934214271273
6,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5014,Bonaparte,Louis Lucien,London,0.0458934214271273
7,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5013,Bonaparte,Louis Lucien,London,0.0458934214271273
8,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5012,Bonaparte,Louis Lucien,London,0.0458934214271273
9,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5011,Bonaparte,Louis Lucien,London,0.0458934214271273
10,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5010,Bonaparte,Louis Lucien,London,0.0458934214271273
11,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3222,Meyer,Kuno,London,0.0440338103387942
12,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.1997,Rizal,José,London,0.0335325739185678
13,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.8090,Temple,Richard C.,London,0.0178885199009084
14,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12394,Stokes,Whitley,London,0.0
15,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.2967,Caldwell,Robert,London,0.0
16,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.2966,Caldwell,Robert,London,0.0
17,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.2965,Caldwell,Robert,London,0.0
18,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.2964,Caldwell,Robert,London,0.0
19,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.2963,Caldwell,Robert,London,0.0
20,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3110,Sweet,Henry,London,0.0
21,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3111,Sweet,Henry,London,0.0
22,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12140,Owen,Herbert Isambard,London,0.0
23,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3717,Priebsch,Josef,London,0.0
24,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3716,Priebsch,Josef,London,0.0
25,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3715,Priebsch,Josef,London,0.0
26,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3714,Priebsch,Josef,London,0.0
27,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3712,Priebsch,Josef,London,0.0
28,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3711,Priebsch,Josef,London,0.0
29,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3710,Priebsch,Josef,London,0.0
30,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3755,Dodgson,Edward Spencer,London,0.0
31,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3780,Dodgson,Edward Spencer,London,0.0
32,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12044,Rost,Reinhold,London,0.0
33,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12043,Rost,Reinhold,London,0.0
34,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12042,Rost,Reinhold,London,0.0
35,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12041,Rost,Reinhold,London,0.0
36,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12049,Rost,Reinhold,London,0.0
37,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12048,Rost,Reinhold,London,0.0
38,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12047,Rost,Reinhold,London,0.0
39,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12046,Rost,Reinhold,London,0.0
40,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12045,Rost,Reinhold,London,0.0
41,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12037,Rost,Reinhold,London,0.0
42,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12036,Rost,Reinhold,London,0.0
43,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12034,Rost,Reinhold,London,0.0
44,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12032,Rost,Reinhold,London,0.0
45,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12031,Rost,Reinhold,London,0.0
46,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12030,Rost,Reinhold,London,0.0
47,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12029,Rost,Reinhold,London,0.0
48,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12028,Rost,Reinhold,London,0.0
49,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12027,Rost,Reinhold,London,0.0
50,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3854,Leland,Charles Godfrey,London,0.0
51,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.3853,Leland,Charles Godfrey,London,0.0
52,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12040,Rost,Reinhold,London,0.0
53,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12039,Rost,Reinhold,London,0.0
54,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12038,Rost,Reinhold,London,0.0
55,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12026,Rost,Reinhold,London,0.0
56,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12025,Rost,Reinhold,London,0.0
57,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.12022,Rost,Reinhold,London,0.0
58,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.11486,Gomme,George Laurence,London,0.0
59,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.5682,Rhys,John,London,0.0
60,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6300,Trübner,Nikolaus,London,0.0
61,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6299,Trübner,Nikolaus,London,0.0
62,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6298,Trübner,Nikolaus,London,0.0
63,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6297,Trübner,Nikolaus,London,0.0
64,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6296,Trübner,Nikolaus,London,0.0
65,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6302,Trübner,Nikolaus,London,0.0
66,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6301,Trübner,Nikolaus,London,0.0
67,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6896,Pogatscher,Alois,London,0.0
68,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6895,Pogatscher,Alois,London,0.0
69,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6894,Pogatscher,Alois,London,0.0
70,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.6897,Pogatscher,Alois,London,0.0
71,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.1493,Gaster,Moses,London,0.0
72,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.1492,Gaster,Moses,London,0.0
73,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7878,Cust,Robert Needham,London,0.0
74,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7875,Cust,Robert Needham,London,0.0
75,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7874,Cust,Robert Needham,London,0.0
76,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7873,Cust,Robert Needham,London,0.0
77,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7872,Cust,Robert Needham,London,0.0
78,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7871,Cust,Robert Needham,London,0.0
79,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7870,Cust,Robert Needham,London,0.0
80,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7869,Cust,Robert Needham,London,0.0
81,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7868,Cust,Robert Needham,London,0.0
82,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7867,Cust,Robert Needham,London,0.0
83,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7866,Cust,Robert Needham,London,0.0
84,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.7865,Cust,Robert Needham,London,0.0
85,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.9400,Audain,Jean Joseph,London,0.0
86,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.9471,Budge,Ernst Alfred Thompson Wallis,London,0.0
87,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.9470,Budge,Ernst Alfred Thompson Wallis,London,0.0
88,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.9572,Crowther,Dandeson Coates,London,0.0
89,London,90,51.4893335,-0.1440551,london,0.4906752408163627,L.9908,Fleischhacker,Robert von,London,0.0
90,Manila,3,14.5904492,120.9803621,manila,0.3255671004942947,L.276,Labhart-Lutz,Johann Conrad,Manila,0.0
91,Manila,3,14.5904492,120.9803621,manila,0.3255671004942947,L.277,Labhart-Lutz,Johann Conrad,Manila,0.0
92,Manila,3,14.5904492,120.9803621,manila,0.3255671004942947,L.278,Labhart-Lutz,Johann Conrad,Manila,0.0
93,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.12057,Lehmann-Haupt,Carl Friedrich,Tiflis,0.0
94,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11663,Hahn,Carl H.,Tiflis,0.0
95,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11662,Hahn,Carl H.,Tiflis,0.0
96,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11661,Hahn,Carl H.,Tiflis,0.0
97,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11513,Lopatinskij,Leo von,Tiflis,0.0
98,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11512,Lopatinskij,Leo von,Tiflis,0.0
99,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11511,Lopatinskij,Leo von,Tiflis,0.0
100,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11510,Lopatinskij,Leo von,Tiflis,0.0
101,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11509,Lopatinskij,Leo von,Tiflis,0.0
102,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11508,Lopatinskij,Leo von,Tiflis,0.0
103,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11507,Lopatinskij,Leo von,Tiflis,0.0
104,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11506,Lopatinskij,Leo von,Tiflis,0.0
105,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11505,Lopatinskij,Leo von,Tiflis,0.0
106,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11504,Lopatinskij,Leo von,Tiflis,0.0
107,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11503,Lopatinskij,Leo von,Tiflis,0.0
108,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11502,Lopatinskij,Leo von,Tiflis,0.0
109,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11501,Lopatinskij,Leo von,Tiflis,0.0
110,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.11500,Lopatinskij,Leo von,Tiflis,0.0
111,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.9181,Dirr,Adolf,Tiflis,0.0
112,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.9180,Dirr,Adolf,Tiflis,0.0
113,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.9179,Dirr,Adolf,Tiflis,0.0
114,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.9178,Dirr,Adolf,Tiflis,0.0
115,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.9190,Dirr,Adolf,Tiflis,0.0
116,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.9189,Dirr,Adolf,Tiflis,0.0
117,Tiflis,25,41.6934591,44.8014495,tiflis,0.1741950418055423,L.9188,Dirr,Adolf,Tiflis,0.0
118,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.3221,Meyer,Kuno,Oxford,0.0440338103387942
119,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.3116,Sweet,Henry,Oxford,0.0
120,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.3115,Sweet,Henry,Oxford,0.0
121,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.3114,Sweet,Henry,Oxford,0.0
122,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.3113,Sweet,Henry,Oxford,0.0
123,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.3112,Sweet,Henry,Oxford,0.0
124,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.3713,Priebsch,Josef,Oxford,0.0
125,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.11476,Griffith,Francis Llewllyn,Oxford,0.0
126,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.11475,Griffith,Francis Llewllyn,Oxford,0.0
127,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.11473,Griffith,Francis Llewllyn,Oxford,0.0
128,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.11472,Griffith,Francis Llewllyn,Oxford,0.0
129,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.11471,Griffith,Francis Llewllyn,Oxford,0.0
130,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5249,Bonnier,Charles,Oxford,0.0
131,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5248,Bonnier,Charles,Oxford,0.0
132,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5247,Bonnier,Charles,Oxford,0.0
133,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5704,Rhys,John,Oxford,0.0
134,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5703,Rhys,John,Oxford,0.0
135,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5702,Rhys,John,Oxford,0.0
136,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5701,Rhys,John,Oxford,0.0
137,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.5705,Rhys,John,Oxford,0.0
138,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.6279,Sayce,Archibald Henry,Oxford,0.0
139,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.6278,Sayce,Archibald Henry,Oxford,0.0
140,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.6277,Sayce,Archibald Henry,Oxford,0.0
141,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12507,Morfill,William Richard,Oxford,0.0
142,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12506,Morfill,William Richard,Oxford,0.0
143,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12505,Morfill,William Richard,Oxford,0.0
144,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12504,Morfill,William Richard,Oxford,0.0
145,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12503,Morfill,William Richard,Oxford,0.0
146,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12502,Morfill,William Richard,Oxford,0.0
147,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12501,Morfill,William Richard,Oxford,0.0
148,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12500,Morfill,William Richard,Oxford,0.0
149,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.12499,Morfill,William Richard,Oxford,0.0
150,Oxford,33,51.7520131,-1.2578499,oxford,0.140105987636655,L.97,Jespersen,Otto,Oxford,0.0
151,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7439,Schuchardt,Hugo,Paris,0.2606779130860496
152,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7441,Schuchardt,Hugo,Paris,0.2606779130860496
153,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7598,Paris,Gaston,Paris,0.1325645057147008
154,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7599,Paris,Gaston,Paris,0.1325645057147008
155,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7438,Paris,Gaston,Paris,0.1325645057147008
156,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7440,Paris,Gaston,Paris,0.1325645057147008
157,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7586,Paris,Gaston,Paris,0.1325645057147008
158,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7589,Paris,Gaston,Paris,0.1325645057147008
159,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7592,Paris,Gaston,Paris,0.1325645057147008
160,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7593,Paris,Gaston,Paris,0.1325645057147008
161,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7442,Paris,Gaston,Paris,0.1325645057147008
162,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7473,Paris,Gaston,Paris,0.1325645057147008
163,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7452,Paris,Gaston,Paris,0.1325645057147008
164,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7487,Paris,Gaston,Paris,0.1325645057147008
165,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7489,Paris,Gaston,Paris,0.1325645057147008
166,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7461,Paris,Gaston,Paris,0.1325645057147008
167,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7470,Paris,Gaston,Paris,0.1325645057147008
168,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7500,Paris,Gaston,Paris,0.1325645057147008
169,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7560,Paris,Gaston,Paris,0.1325645057147008
170,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7561,Paris,Gaston,Paris,0.1325645057147008
171,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7563,Paris,Gaston,Paris,0.1325645057147008
172,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7564,Paris,Gaston,Paris,0.1325645057147008
173,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7536,Paris,Gaston,Paris,0.1325645057147008
174,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7571,Paris,Gaston,Paris,0.1325645057147008
175,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7577,Paris,Gaston,Paris,0.1325645057147008
176,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7579,Paris,Gaston,Paris,0.1325645057147008
177,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7601,Paris,Gaston,Paris,0.1325645057147008
178,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7538,Paris,Gaston,Paris,0.1325645057147008
179,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7539,Paris,Gaston,Paris,0.1325645057147008
180,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7542,Paris,Gaston,Paris,0.1325645057147008
181,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7543,Paris,Gaston,Paris,0.1325645057147008
182,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7544,Paris,Gaston,Paris,0.1325645057147008
183,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7545,Paris,Gaston,Paris,0.1325645057147008
184,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7548,Paris,Gaston,Paris,0.1325645057147008
185,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7549,Paris,Gaston,Paris,0.1325645057147008
186,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7522,Paris,Gaston,Paris,0.1325645057147008
187,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7523,Paris,Gaston,Paris,0.1325645057147008
188,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7553,Paris,Gaston,Paris,0.1325645057147008
189,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7554,Paris,Gaston,Paris,0.1325645057147008
190,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7558,Paris,Gaston,Paris,0.1325645057147008
191,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7525,Paris,Gaston,Paris,0.1325645057147008
192,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7526,Paris,Gaston,Paris,0.1325645057147008
193,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7527,Paris,Gaston,Paris,0.1325645057147008
194,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.11846,Paris,Gaston,Paris,0.1325645057147008
195,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7534,Paris,Gaston,Paris,0.1325645057147008
196,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7501,Paris,Gaston,Paris,0.1325645057147008
197,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7503,Paris,Gaston,Paris,0.1325645057147008
198,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7475,Paris,Gaston,Paris,0.1325645057147008
199,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7476,Paris,Gaston,Paris,0.1325645057147008
200,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7477,Paris,Gaston,Paris,0.1325645057147008
201,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7478,Paris,Gaston,Paris,0.1325645057147008
202,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7480,Paris,Gaston,Paris,0.1325645057147008
203,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7482,Paris,Gaston,Paris,0.1325645057147008
204,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7484,Paris,Gaston,Paris,0.1325645057147008
205,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7512,Paris,Gaston,Paris,0.1325645057147008
206,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7514,Paris,Gaston,Paris,0.1325645057147008
207,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7517,Paris,Gaston,Paris,0.1325645057147008
208,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7490,Paris,Gaston,Paris,0.1325645057147008
209,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7491,Paris,Gaston,Paris,0.1325645057147008
210,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7494,Paris,Gaston,Paris,0.1325645057147008
211,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7496,Paris,Gaston,Paris,0.1325645057147008
212,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7497,Paris,Gaston,Paris,0.1325645057147008
213,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7499,Paris,Gaston,Paris,0.1325645057147008
214,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7504,Paris,Gaston,Paris,0.1325645057147008
215,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7505,Paris,Gaston,Paris,0.1325645057147008
216,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7506,Paris,Gaston,Paris,0.1325645057147008
217,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7510,Paris,Gaston,Paris,0.1325645057147008
218,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7426,Paris,Gaston,Paris,0.1325645057147008
219,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7429,Paris,Gaston,Paris,0.1325645057147008
220,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7432,Paris,Gaston,Paris,0.1325645057147008
221,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.7423,Paris,Gaston,Paris,0.1325645057147008
222,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3791,Lacombe,Georges,Paris,0.0963255302246471
223,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3800,Lacombe,Georges,Paris,0.0963255302246471
224,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3809,Lacombe,Georges,Paris,0.0963255302246471
225,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3930,Lacombe,Georges,Paris,0.0963255302246471
226,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3928,Lacombe,Georges,Paris,0.0963255302246471
227,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3926,Lacombe,Georges,Paris,0.0963255302246471
228,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3924,Lacombe,Georges,Paris,0.0963255302246471
229,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6173,Lacombe,Georges,Paris,0.0963255302246471
230,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6171,Lacombe,Georges,Paris,0.0963255302246471
231,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6170,Lacombe,Georges,Paris,0.0963255302246471
232,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6168,Lacombe,Georges,Paris,0.0963255302246471
233,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6167,Lacombe,Georges,Paris,0.0963255302246471
234,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6166,Lacombe,Georges,Paris,0.0963255302246471
235,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6193,Lacombe,Georges,Paris,0.0963255302246471
236,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6210,Lacombe,Georges,Paris,0.0963255302246471
237,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6208,Lacombe,Georges,Paris,0.0963255302246471
238,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6217,Lacombe,Georges,Paris,0.0963255302246471
239,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.6216,Lacombe,Georges,Paris,0.0963255302246471
240,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3951,Lacombe,Georges,Paris,0.0963255302246471
241,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3953,Lacombe,Georges,Paris,0.0963255302246471
242,Paris,781,48.8534951,2.3483915,paris,0.1325645057147008,L.3946,Lacombe,Georges,Paris,0.0963255302246471
